hash_id,titre,entreprise,lieu,region,salaire_min,salaire_max,salaire_brut,remote,contrat,contrat_type,categorie,secteur,description,lien,tags,niveau,date_creation,date_scraping,source,poste_recherche
291a0d0eb29674a0,Continuous Monitoring Analyst Senior,Leidos,"Alexandria, VA",VA,,,,False,external,external,Computer and IT,Informatique / Tech,"Description This Department of War enterprise data and analytics program delivers mission-critical capabilities that enable leaders across the Department to make faster, better-informed decisions using trusted data at scale. Leidos Digital Modernization sector is seeking an experienced Senior Continuous Monitoring Analyst to support the delivery, enhancement, and adoption of enterprise data and analytics products used across multiple DoD organizations. In this role, you will work alongside gover",https://www.themuse.com/jobs/leidos/continuous-monitoring-analyst-senior,Computer and IT,Senior Level,2026-04-15,2026-05-02,themuse,Computer and IT
592536c13220e560,Sr Analyst IT Operations(iSeries/ AS400 UAP ),Mattel,"Hyderabad, India",India,,,,False,external,external,Computer and IT,Informatique / Tech,"Company Description CREATIVITY IS OUR SUPERPOWER. &nbsp;It’s our heritage and it’s also our future. Because we don’t just make toys. We create innovative products and experiences that inspire fans, entertain audiences and develop children through play. Mattel is at its best when every member of our team feels respected, included, and heard—when everyone can show up as themselves and do their best work every day. We value and share an infinite range of ideas and voices that evolve and broaden our",https://www.themuse.com/jobs/mattel/sr-analyst-it-operationsiseries-as400-uap,Computer and IT,Senior Level,2026-04-11,2026-05-02,themuse,Computer and IT
5800656c6c0729c4,CVG300 Assembler II - 401 Shift (Sun -Tues/Wednesday) Rack Side,Jabil,"Florence, KY",KY,,,,False,external,external,Computer and IT,Informatique / Tech,"At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver both scalable and customized solutions. Our commitment extends beyond business success as we strive to build sustainable processes that minimize environmental impact and foster vib",https://www.themuse.com/jobs/jabil/cvg300-assembler-ii-401-shift-sun-tueswednesday-rack-side,Computer and IT,Mid Level,2026-04-11,2026-05-02,themuse,Computer and IT
c31f6f35015b89a1,401 rackside trainer,Jabil,"Florence, KY",KY,,,,False,external,external,Computer and IT,Informatique / Tech,"At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver both scalable and customized solutions. Our commitment extends beyond business success as we strive to build sustainable processes that minimize environmental impact and foster vib",https://www.themuse.com/jobs/jabil/401-rackside-trainer,Computer and IT,Mid Level,2026-04-16,2026-05-02,themuse,Computer and IT
6de3e1f65a07fb6b,IT Support Engineer,KeepTruckin,"Islamabad, Pakistan",Pakistan,,,,False,external,external,Computer and IT,Informatique / Tech,"Who We Are KeepTruckin builds technology using the latest advancements in AI and computer vision to improve the safety and efficiency of businesses with vehicles. Over one million drivers and 100,000 companies across every industry trust KeepTruckin’s integrated platform to power their operations, prevent accidents and reduce costs. At KeepTruckin, we see our hard work rewarded in tangible ways every day, and we believe that intelligence is most powerful when paired with humility. We’re motivate",https://www.themuse.com/jobs/keeptruckin/it-support-engineer-a3ec96,Computer and IT,Mid Level,2024-11-01,2026-05-02,themuse,Computer and IT
db724705104b1423,"Solution Consultant, Cloud",Atlassian,Flexible / Remote,Flexible / Remote,,,,True,external,external,Computer and IT,Informatique / Tech,"Working at Atlassian Atlassians can choose where they work whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we have a legal entity. Interviews and onboarding are conducted virtually, a part of being a distributed-first company. The Atlassian Advisory Services team is a globally distributed team of Atlassian experts who are passionate abou",https://www.themuse.com/jobs/atlassian/solution-consultant-cloud-a1d233,Computer and IT,Senior Level,2026-04-23,2026-05-02,themuse,Computer and IT
83ae04140d8ab2b7,IT Solution Engineer,Cummins,"Columbus, IN",IN,,,,False,external,external,Computer and IT,Informatique / Tech,"DESCRIPTION We are looking for a talented IT Solution Engineer to join our team specializing in Systems/Information Technology for our Corporate organization in Columbus, IN . In this role, you will make an impact in the following ways: Improve solution quality by conducting technical analyses that identify the most viable and cost-effective options between COTS products and custom-built solutions. Enhance system performance and reliability through accurate configuration, verification, and docum",https://www.themuse.com/jobs/cummins/it-solution-engineer,Computer and IT,Mid Level,2026-05-01,2026-05-02,themuse,Computer and IT
f4d2bc7eb3efa01b,"Technology Support III - Mainframe production support / DB2, MVS",JPMorgan Chase,"Houston, TX",TX,,,,False,external,external,Computer and IT,Informatique / Tech,"Propel operational success with your expertise in technology support and a commitment to continuous improvement. As a Technology Support III team member in COMMERCIAL &amp; INVESTMENT BANK - POST TRADE, you will ensure the operational stability, availability, and performance of our production application flows. Encourage a culture of continuous improvement as you troubleshoot, maintain, identify, escalate, and resolve production service interruptions for all internally and externally developed s",https://www.themuse.com/jobs/jpmorganchase/technology-support-iii-mainframe-production-support-db2-mvs,Computer and IT,Mid Level,2026-04-25,2026-05-02,themuse,Computer and IT
bb82fd4d3b6244f2,Process Specialist,Infosys,"Alice Springs, Australia",Australia,,,,False,external,external,Computer and IT,Informatique / Tech,"ABOUT US Infosys BPM (www.infosysbpm.com), the business process outsourcing subsidiary of Infosys, was set up in April 2002. Infosys BPM focuses on integrated end-to-end outsourcing and delivers transformational benefits to its clients through reduced costs, ongoing productivity improvements, and process re-engineering. Infosys BPM operates in India, Poland, the Czech Republic, the Netherlands, Ireland, South Africa, Brazil, Mexico, Costa Rica, the United States, Puerto Rico, China, the Philippi",https://www.themuse.com/jobs/infosys/process-specialist-c8ff57,Computer and IT,Senior Level,2026-04-14,2026-05-02,themuse,Computer and IT
08a1bf040294362d,"Manager, IT Applications & Operations Support",Liberty Mutual Insurance,"Boston, MA",MA,,,,False,external,external,Computer and IT,Informatique / Tech,"Description Description GRS Claims Business Services is a specialized operations and technology support team that safeguards day-to-day claims processing for Global Risk Solutions (GRS). The team owns the health and stability of the medical bill review ecosystem and a set of critical workers compensation claims platforms, including ExPRS (ECM), Strataware, BOComp/GOComp, and related billing and reporting workflows. This group acts as the connective tissue between business operations, vendor plat",https://www.themuse.com/jobs/libertymutualinsurance/manager-it-applications-operations-support-ef6c27,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
ff3ce8805cb63d89,PKI Implementation Specialist - Program Analyst,Leidos,"Quantico, VA",VA,,,,False,external,external,Computer and IT,Informatique / Tech,"Description The Leidos Digital Modernization Sector is seeking a PKI Implementation Specialist to support staffing for the Marine Corps Cyber Operations Group (MCCOG) Public Key Infrastructure (PKI) contract. This position provides implementation and planning support in the development and writing of project plans and implementation documentation as required in support of Marine Corps PKI initiatives. The position is on-site at Marine Corps Base Quantico, VA, requires an active DoD Secret cleara",https://www.themuse.com/jobs/leidos/pki-implementation-specialist-program-analyst,Computer and IT,Mid Level,2026-04-10,2026-05-02,themuse,Computer and IT
1104068bff5be78a,SME Zero Trust Cyber Security Analyst Lead,Leidos,"Alexandria, VA",VA,,,,False,external,external,Computer and IT,Informatique / Tech,"Description This Department of War enterprise data and analytics program delivers mission-critical capabilities that enable leaders across the Department to make faster, better-informed decisions using trusted data at scale. Leidos Digital Modernization sector is seeking an experienced SME Zero Trust Cyber Security Analyst to support the delivery, enhancement, and adoption of enterprise data and analytics products used across multiple DoD organizations. In this role, you will work alongside gove",https://www.themuse.com/jobs/leidos/sme-zero-trust-cyber-security-analyst-lead-12690f,Computer and IT,Senior Level,2026-04-21,2026-05-02,themuse,Computer and IT
ed5f5fd0415b4421,Electronic Technician I,Jabil,"Memphis, TN",TN,,,,False,external,external,Computer and IT,Informatique / Tech,"At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver both scalable and customized solutions. Our commitment extends beyond business success as we strive to build sustainable processes that minimize environmental impact and foster vib",https://www.themuse.com/jobs/jabil/electronic-technician-i-52f31d,Computer and IT,Mid Level,2026-04-25,2026-05-02,themuse,Computer and IT
efce2c6b0f0ffeec,Executive Assistant - Admin Team Manager,Apple,"Cupertino, CA",CA,,,,False,external,external,Computer and IT,Informatique / Tech,"Apple is where individual imaginations gather together, committing to the values that lead to great work. It's the diversity of our people and their thinking that inspires the innovation that runs through everything we do. Here, you'll do more than join something - you'll add something. We are looking for an Executive Assistant - Admin Team Manager to support the Vice President of the Graphics, Games and Machine Learning team and manage a team of three administrative assistants. Description This",https://www.themuse.com/jobs/apple/executive-assistant-admin-team-manager-fec53a,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
2cf5dc97f8bacdb8,Incident Manager & ITIL Analyst(Analyst IT Operations),Mattel,"Hyderabad, India",India,,,,False,external,external,Computer and IT,Informatique / Tech,"Company Description CREATIVITY IS OUR SUPERPOWER. &nbsp;It’s our heritage and it’s also our future. Because we don’t just make toys. We create innovative products and experiences that inspire fans, entertain audiences and develop children through play. Mattel is at its best when every member of our team feels respected, included, and heard—when everyone can show up as themselves and do their best work every day. We value and share an infinite range of ideas and voices that evolve and broaden our",https://www.themuse.com/jobs/mattel/incident-manager-itil-analystanalyst-it-operations,Computer and IT,Senior Level,2026-04-23,2026-05-02,themuse,Computer and IT
7bf87a62d1b9f803,Data Partner - Computer Science - Hindi - Remote - Global,TELUS Digital,Flexible / Remote,Flexible / Remote,,,,True,external,external,Computer and IT,Informatique / Tech,"Description and Requirements Are you ready to use your domain knowledge to advance AI? Join us as a Freelance Data Partner and work remotely with flexible hours. We are seeking highly knowledgeable Subject Matter Expert to design advanced, domain-specific questions and solutions. The role involves creating challenging problem sets that test deep reasoning and expertise in the assigned field. Key Responsibilities: Develop complex, original question-and-answer pairs based on advanced topics in you",https://www.themuse.com/jobs/telusdigital/data-partner-computer-science-hindi-remote-global,Computer and IT,Mid Level,2025-11-12,2026-05-02,themuse,Computer and IT
731a89ab0fd54f3c,Spécialiste en TI/TO - IT/OT Specialist,Hitachi Energy,"Quebec City, Canada",Canada,,,,False,external,external,Computer and IT,Informatique / Tech,"English to Follow L'Opportunité Joignez-vous à Hitachi Energy Transformers - Business Solutions IT Organization à titre de spécialiste IT/OT de l'usine qui soutient notre bureau de Québec. Dans ce rôle, vous contribuez directement à la stabilité, à la fiabilité et à la cybersécurité des technologies qui assurent le bon fonctionnement des activités de fabrication d'énergie modernes. Vous soutenez l'épine dorsale numérique de l'usine en veillant à ce que les systèmes de bureau et d'atelier soient ",https://www.themuse.com/jobs/hitachienergy/specialiste-en-tito-itot-specialist,Computer and IT,Mid Level,2026-04-01,2026-05-02,themuse,Computer and IT
dab8380c67333e06,"ML Engineer, Proactive - Agentic Systems Evaluation",Apple,"Cupertino, CA",CA,,,,False,external,external,Computer and IT,Informatique / Tech,"Are you passionate about working on the next generation of personalized intelligence systems? In this role, you will be developing and deploying robust evaluation frameworks across the data lifecycle -- from data collection and processing, to analytic dashboards for reporting. You will be part of the larger Proactive Intelligence team, which builds features that anticipate customer's needs and create personalized experiences by adapting to user behaviors with machine learning running locally on-",https://www.themuse.com/jobs/apple/ml-engineer-proactive-agentic-systems-evaluation,Computer and IT,Mid Level,2026-05-01,2026-05-02,themuse,Computer and IT
3444ae0feb59e32c,Técnico(a) de Diagnóstico Sr,Jabil,"Guadalajara, Mexico",Mexico,,,,False,external,external,Computer and IT,Informatique / Tech,"At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver both scalable and customized solutions. Our commitment extends beyond business success as we strive to build sustainable processes that minimize environmental impact and foster vib",https://www.themuse.com/jobs/jabil/tecnicoa-de-diagnostico-sr-ea17da,Computer and IT,Mid Level,2026-05-01,2026-05-02,themuse,Computer and IT
43e0e37ce2b68a51,Технік з експлуатації та ремонту устаткування,Jabil,"Uzhgorod, Ukraine",Ukraine,,,,False,external,external,Computer and IT,Informatique / Tech,"At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver both scalable and customized solutions. Our commitment extends beyond business success as we strive to build sustainable processes that minimize environmental impact and foster vib",https://www.themuse.com/jobs/jabil/-bb049c,Computer and IT,Mid Level,2026-04-29,2026-05-02,themuse,Computer and IT
6b039889bfb0308a,Backup Infrastructure Administrator,Kyndryl,"Estoril, Portugal",Portugal,,,,True,external,external,Computer and IT,Informatique / Tech,"Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edge. For our people-Kyndryls-that means doing purposeful work that powers human progress. Join us and experience a flexible, supportive environment where your well-being is prioritized ",https://www.themuse.com/jobs/kyndryl/backup-infrastructure-administrator-0c2441,Computer and IT,Mid Level,2026-04-13,2026-05-02,themuse,Computer and IT
a5520cacf5992112,Apprentice-IT,Eaton,"Pune, India",India,,,,False,external,external,Computer and IT,Informatique / Tech,"What you'll do: We are looking for a motivated AI/ML Engineering graduate to join our Artificial Intelligence and Machine Learning (AIML) team. This role is ideal for a fresher with a strong academic foundation in AI/ML who is eager to apply theory to real world business problems under mentorship. You will work closely with senior AI/ML engineers, data scientists, and platform teams to build, experiment with, and operationalize machine learning solutions on enterprise scale data platforms. • Ass",https://www.themuse.com/jobs/eaton/apprenticeit-be9175,Computer and IT,Mid Level,2026-04-16,2026-05-02,themuse,Computer and IT
197a889e8381d6b6,Client Service Associate,JPMorgan Chase,"Mumbai, India",India,,,,False,external,external,Computer and IT,Informatique / Tech,"Support the Investment Bank's electronic trading platforms with pre-execution operational service for a global institutional client base. Drive a reimagined client experience through controlled onboarding, strong KPIs/MIS, and rapid technical and access issue resolution. As a/an eCommerce Client Service Associate within Digital Client Services (eCommerce Client Service - eCS) , you provide 24/5.5 pre-execution operational support for proprietary and multi-dealer electronic trading platforms serv",https://www.themuse.com/jobs/jpmorganchase/client-service-associate-450ba4,Computer and IT,Senior Level,2026-04-24,2026-05-02,themuse,Computer and IT
09f26ae712f8a827,Lead Oracle Fusion Consultant - Remote,EPAM Systems,"New York, NY",NY,,,,False,external,external,Computer and IT,Informatique / Tech,"We're looking for a skilled Oracle Fusion Functions Consultant to join our dynamic team. The ideal candidate will have extensive experience with Oracle Fusion applications, with a focus on functional consulting. The consultant will implement, configure, and support Oracle EBS/Fusion applications to meet business requirements. Req.#680360544 #LI-DNI Responsibilities Lead the implementation, configuration, and support of Oracle EBS/Fusion applications Conduct business requirements gathering and do",https://www.themuse.com/jobs/epamsystems/lead-oracle-fusion-consultant-remote-64009f,Computer and IT,Senior Level,2025-02-14,2026-05-02,themuse,Computer and IT
4b3638717d2f4eae,Compiler Circuit Designer,Apple,"Austin, TX",TX,,,,False,external,external,Computer and IT,Informatique / Tech,"As part of our Digital Design Engineering group, you'll take imaginative and revolutionary ideas and determine how to turn them into reality. You will apply engineering fundamentals and start from scratch if needed, bringing visionary ideas to the real world. Join us, and you'll help design the tools that allow us to bring customers experiences they've never before imagined. You will be part of an exciting silicon design group that is responsible for crafting innovative ASICs. We have an extraor",https://www.themuse.com/jobs/apple/compiler-circuit-designer-de0964,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
3a8b25e2f982f1d4,IAM Expert Solution Architect,Ensono,"Gunnison, CO",CO,,,,False,external,external,Computer and IT,Informatique / Tech,"At Ensono, our Purpose is to be a relentless ally, disrupting the status quo and unleashing our clients to Do Great Things ! We enable our clients to achieve key business outcomes that reshape how our world runs. As an expert technology adviser and managed service provider with cross-platform certifications, Ensono empowers our clients to keep up with continuous change and embrace innovation. We can Do Great Things because we have great Associates. The Ensono Core Values unify our diverse talent",https://www.themuse.com/jobs/ensono/iam-expert-solution-architect,Computer and IT,Senior Level,2026-04-22,2026-05-02,themuse,Computer and IT
c108cfd54a4c08ec,Technical Process Specialist,Infosys,"Stockholm, Sweden",Sweden,,,,False,external,external,Computer and IT,Informatique / Tech,"Role - Technical Process Specialist Technology - IT Support Location - Malmö Job Description Today, the corporate landscape is dynamic, and the world ahead is full of possibilities! None of the amazing things we do at Infosys would be possible without an equally amazing culture, the environment where ideas can flourish and where you are empowered to move forward as far as your ideas will take you. At Infosys, we assure that your career will never stand still, we will inspire you to build what's ",https://www.themuse.com/jobs/infosys/technical-process-specialist-03e91a,Computer and IT,Mid Level,2026-04-30,2026-05-02,themuse,Computer and IT
57dca2bcc49932de,Technology Resilience Senior Consultant,Deloitte,"Austin, TX",TX,,,,False,external,external,Computer and IT,Informatique / Tech,"Position Summary Technical Specialist for Technical Resilience (Senior Consultant) Deloitte's Technical Resilience Team empowers organizations to navigate uncertainty, prepare for most impactful risks, and thrive amidst disruption. From proactively identifying and assessing risks through conducting realistic crisis simulations, designing technical resilience for applications and cloud services, developing robust resilience playbooks, and operationalizing market solutions to improve incident resp",https://www.themuse.com/jobs/deloitte/technology-resilience-senior-consultant,Computer and IT,Senior Level,2026-04-21,2026-05-02,themuse,Computer and IT
5a4e908c6aba602f,Operations Analyst,Mastercard,"Bogota, Colombia",Colombia,,,,False,external,external,Computer and IT,Informatique / Tech,"Our Purpose Mastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we're helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot",https://www.themuse.com/jobs/mastercard/operations-analyst-af587b,Computer and IT,Mid Level,2025-08-23,2026-05-02,themuse,Computer and IT
c4d24d0bcb4df72e,Computer Operations Analyst - Global COSA (26-182),Northrop Grumman,"Colorado Springs, CO",CO,,,,False,external,external,Computer and IT,Informatique / Tech,"CO Salary Range: USD 75,800.00 - 113,800.00 per year RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: Top SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's histo",https://www.themuse.com/jobs/northropgrumman/computer-operations-analyst-global-cosa-26182,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
7a4a89f4df069221,Analog Architect,Apple,"Austin, TX",TX,,,,False,external,external,Computer and IT,Informatique / Tech,"Design, develop, and launch next-generation Touch Technologies in Apple products. The Touch Technology team develops cutting-edge Touch solutions and technologies that are central to Apple's products, including the iPhone, iPad, MacBooks, and more. The key goal of the Touch Technology team is to enable the world's best multi-touch user-experience. New challenges arise everyday that require the sharp problem- solving skills of talented and smart individuals. The team features a collaborative and ",https://www.themuse.com/jobs/apple/analog-architect-1bbe76,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
54dcd068849fcf7e,Automation Lead with ETL experience,Infosys,"Mexico City, Mexico",Mexico,,,,False,external,external,Computer and IT,Informatique / Tech,"Quality Engineering Lead + ETL experience As a Quality Engineering Lead, you will play a crucial role in our team, meticulously testing software products to ensure they meet the highest standards. Your keen eye for detail and analytical skills will help us deliver exceptional software solutions to our clients. In this position you will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued. Job Responsibilitie",https://www.themuse.com/jobs/infosys/automation-lead-with-etl-experience,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
e672df0d2ca4f4e2,Scrum Master Sr,PNC,"Carrollton, TX",TX,,,,False,external,external,Computer and IT,Informatique / Tech,"Position Overview At PNC, our people are our greatest differentiator and competitive advantage in the markets we serve. We are all united in delivering the best experience for our customers. We work together each day to foster an inclusive workplace culture where all of our employees feel respected, valued and have an opportunity to contribute to the company's success. As a Scrum Master Sr within PNC's C&amp;IB's organization, you will be based in Dallas, TX or Pittsburgh, PA. About the Role We ",https://www.themuse.com/jobs/pnc/scrum-master-sr-5fd754,Computer and IT,Senior Level,2026-04-25,2026-05-02,themuse,Computer and IT
be5ce566ed93efdc,Digital Assurance & Transparency - IT Audit Senior Manager,PwC,N/A,N/A,,,,False,external,external,Computer and IT,Informatique / Tech,"At PwC, our people in audit and assurance focus on providing independent and objective assessments of financial statements, internal controls, and other assurable information enhancing the credibility and reliability of this information with a variety of stakeholders. They evaluate compliance with regulations including assessing governance and risk management processes and related controls. In digital assurance at PwC, you will focus on providing assurance services over clients' digital environm",https://www.themuse.com/jobs/pwc/digital-assurance-transparency-it-audit-senior-manager-2f7474,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
161e05006f307bd4,AGS Training Services PPC New Product (NPI) Instructor III - (E3),Applied Materials,"Kalispell, MT",MT,,,,False,external,external,Computer and IT,Informatique / Tech,"Who We Are Applied Materials is a global leader in materials engineering solutions used to produce virtually every new chip and advanced display in the world. We design, build and service cutting-edge equipment that helps our customers manufacture display and semiconductor chips - the brains of devices we use every day. As the foundation of the global electronics industry, Applied enables the exciting technologies that literally connect our world - like AI and IoT. If you want to push the bounda",https://www.themuse.com/jobs/appliedmaterials/ags-training-services-ppc-new-product-npi-instructor-iii-e3,Computer and IT,Senior Level,2026-04-30,2026-05-02,themuse,Computer and IT
f324eeb4e1e26b56,Analog Architect,Apple,"Austin, TX",TX,,,,False,external,external,Computer and IT,Informatique / Tech,"Design, develop, and launch next-generation Touch Technologies in Apple products. The Touch Technology team develops cutting-edge Touch solutions and technologies that are central to Apple's products, including the iPhone, iPad, MacBooks, and more. The key goal of the Touch Technology team is to enable the world's best multi-touch user-experience. New challenges arise everyday that require the sharp problem- solving skills of talented and smart individuals. The team features a collaborative and ",https://www.themuse.com/jobs/apple/analog-architect-ad5d69,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
eacc9f772b3f7300,Business System Analyst/Scrum Lead,Charles Schwab,"Austin, TX",TX,,,,False,external,external,Computer and IT,Informatique / Tech,"Pay range: USD $55.29 - $67.31 / Hour Your opportunity At Schwab, you're empowered to make an impact on your career. Here, innovative thought meets creative problem solving, helping us ""challenge the status quo"" and transform the finance industry together. Schwab is recruiting to hire a driven, results-oriented Business Systems Analyst/Scrum Lead who shares our passion for technology, innovation, and excellence. Our main goal at Schwab is to transform people's lives by changing the way the world",https://www.themuse.com/jobs/charlesschwab/business-system-analystscrum-lead,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
b5526d9cfdd8f107,IT Asset Management (ITAM) Analyst - Mobility & IT Asset Operations (North America),Schneider Electric,"Monterrey, Mexico",Mexico,,,,False,external,external,Computer and IT,Informatique / Tech,"The ITAM Analyst - Mobility &amp; Asset Operations is an operational, governance-focused role supporting the lifecycle management of corporate mobile devices and end-user IT assets across North America. This position reports to the ITAM Sourcing &amp; Asset Manager and handles day-to-day execution, request processing, policy enforcement, exception handling, and stakeholder communication. The role partners closely with IT, HR, Finance, Procurement, vendors, and business leaders to ensure Schneide",https://www.themuse.com/jobs/schneiderelectric/it-asset-management-itam-analyst-mobility-it-asset-operations-north-america,Computer and IT,Senior Level,2026-04-24,2026-05-02,themuse,Computer and IT
a75cd86a744e7656,Operations & Maintenance Engineer,Deloitte,"Huntsville, AL",AL,,,,False,external,external,Computer and IT,Informatique / Tech,"Position Summary Our Deloitte Cyber team understands the unique challenges and opportunities businesses face in cybersecurity. Join our team to deliver powerful solutions to help our clients navigate the ever-changing threat landscape. Through powerful solutions and managed services that simplify complexity, we enable our clients to operate with resilience, grow with confidence, and proactively manage to secure success. Work You'll Do Deloitte is seeking an Systems Administrator - OT Network Ass",https://www.themuse.com/jobs/deloitte/operations-maintenance-engineer,Computer and IT,Senior Level,2026-04-22,2026-05-02,themuse,Computer and IT
8f3cec1184647d5c,Mgr. Technology Consulting,UKG,"Noida, India",India,,,,False,external,external,Computer and IT,Informatique / Tech,"Why UKG: At UKG, the work you do matters. The code you ship, the decisions you make, and the care you show a customer all add up to real impact. Today, tens of millions of workers start and end their days with our workforce operating platform. Helping people get paid, grow in their careers, and shape the future of their industries. That's what we do. We never stop learning. We never stop challenging the norm. We push for better, and we celebrate the wins along the way. Here, you'll get flexibili",https://www.themuse.com/jobs/ukg/mgr-technology-consulting,Computer and IT,Senior Level,2026-04-23,2026-05-02,themuse,Computer and IT
24384870ad73b3ca,Technical Product Manager - OT Cybersecurity Solutions & Risk Management,Hitachi Energy,"Krakow, Poland",Poland,,,,False,external,external,Computer and IT,Informatique / Tech,"How you will make an impact: Lead the development and enhancement of cybersecurity solutions within the assigned scope. Own the lifecycle management of cybersecurity solutions, including updates and documentation quality. Execute and advise on cybersecurity processes related to the solutions portfolio, ensuring consistent application. Coordinate and provide technical guidance during cybersecurity incidents that affect your product domain. Conduct and review solution risk assessments, recommendin",https://www.themuse.com/jobs/hitachienergy/technical-product-manager-ot-cybersecurity-solutions-risk-management,Computer and IT,Senior Level,2026-04-07,2026-05-02,themuse,Computer and IT
181a7007037ff801,Consultant - Oracle Cloud Inventory Consultant,Infosys,"Tokyo, Japan",Japan,,,,False,external,external,Computer and IT,Informatique / Tech,"About Infosys : Infosys is a global leader in next-generation digital services and consulting. We enable clients in 56 countries to navigate their digital transformation. With over three decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to del",https://www.themuse.com/jobs/infosys/consultant-oracle-cloud-inventory-consultant,Computer and IT,Senior Level,2026-04-28,2026-05-02,themuse,Computer and IT
b82aff38100a298b,Buyer II,Jabil,"Chihuahua, Mexico",Mexico,,,,False,external,external,Computer and IT,Informatique / Tech,"At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver both scalable and customized solutions. Our commitment extends beyond business success as we strive to build sustainable processes that minimize environmental impact and foster vib",https://www.themuse.com/jobs/jabil/buyer-ii-90c38e,Computer and IT,Mid Level,2026-04-21,2026-05-02,themuse,Computer and IT
9caa8950dc4082c9,WebSphere Admin-L3,Wipro,"Alīpur, India",India,,,,False,external,external,Computer and IT,Informatique / Tech,"City: Delhi State/Province: Delhi Posting Start Date: 9/26/25 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 employees",https://www.themuse.com/jobs/wipro/websphere-adminl3,Computer and IT,Senior Level,2026-03-06,2026-05-02,themuse,Computer and IT
7cc20b9b1da1e248,Intern - Purchasing Subject Matter Expert (IT SME),Jabil,"Kampung Sungai Ara, Malaysia",Malaysia,,,,False,external,external,Computer and IT,Informatique / Tech,"At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver both scalable and customized solutions. Our commitment extends beyond business success as we strive to build sustainable processes that minimize environmental impact and foster vib",https://www.themuse.com/jobs/jabil/intern-purchasing-subject-matter-expert-it-sme,Computer and IT,Internship,2026-02-24,2026-05-02,themuse,Computer and IT
